it global_time dt Mass rho W_vel1 W_vel2 W_vel3 eps press cs2 alp psi beta1 beta2 beta3 X1 X2 X3
      96  4.82880410E+00  5.19376434E-02   1.50642975E+00  1.26671798E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.26671988E-01  1.60457444E-04  2.02134162E-01  6.71283537E-01  1.19296783E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
     100  5.03000427E+00  5.19376942E-02   1.50643613E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     104  5.23120444E+00  5.19368947E-02   1.50643856E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     108  5.43240461E+00  5.19369509E-02   1.50644103E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     112  5.63360478E+00  5.19370156E-02   1.50644355E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     116  5.83480495E+00  5.19370825E-02   1.50644610E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     120  6.03600512E+00  5.19371456E-02   1.50644866E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     124  6.23720529E+00  5.19372005E-02   1.50645121E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     128  6.43840547E+00  5.19372457E-02   1.50645370E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     132  6.63960564E+00  5.19372822E-02   1.50645612E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     136  6.84080581E+00  5.19373125E-02   1.50645842E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     140  7.04200598E+00  5.19373399E-02   1.50646061E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     144  7.24320615E+00  5.19373674E-02   1.50646266E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     148  7.44440632E+00  5.19373972E-02   1.50646459E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     152  7.64560649E+00  5.19362653E-02   1.50646640E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     156  7.84680666E+00  5.19362902E-02   1.50646810E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     160  8.04800683E+00  5.19363171E-02   1.50646973E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     164  8.24920700E+00  5.19363462E-02   1.50647130E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     168  8.45040717E+00  5.19363780E-02   1.50647286E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     172  8.65160734E+00  5.19364134E-02   1.50647442E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     176  8.85280752E+00  5.19364546E-02   1.50647600E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     180  9.05400769E+00  5.19365035E-02   1.50647762E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     184  9.25520786E+00  5.19365622E-02   1.50647929E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     188  9.45640803E+00  5.19366332E-02   1.50648102E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     192  9.65760820E+00  5.19367199E-02   1.50648280E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     196  9.85880837E+00  5.19368259E-02   1.50648464E+00  1.26545750E-03  1.27804765E-04  1.27824058E-04  1.27804629E-04  1.26600859E-01  1.60138269E-04  2.01964797E-01  6.71280586E-01  1.19300635E+00 -1.01784705E-06 -6.27988685E-07 -1.01761937E-06 -1.58750673E-06 -1.59615570E-06 -1.58736387E-06
     200  1.00600085E+01  5.19369553E-02   1.50648653E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     204  1.02612087E+01  5.19358049E-02   1.50648848E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     208  1.04624089E+01  5.19359935E-02   1.50649047E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     212  1.06636091E+01  5.19362140E-02   1.50649251E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     216  1.08648092E+01  5.19364700E-02   1.50649459E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     220  1.10660094E+01  5.19367647E-02   1.50649670E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     224  1.12672096E+01  5.19371011E-02   1.50649885E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     228  1.14684097E+01  5.19374820E-02   1.50650104E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     232  1.16696099E+01  5.19379097E-02   1.50650326E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     236  1.18708101E+01  5.19383867E-02   1.50650552E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     240  1.20720102E+01  5.19389151E-02   1.50650782E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     244  1.22732104E+01  5.19394963E-02   1.50651015E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     248  1.24744106E+01  5.19401279E-02   1.50651251E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     252  1.26756108E+01  5.19394370E-02   1.50651489E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     256  1.28768109E+01  5.19401601E-02   1.50651730E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     260  1.30780111E+01  5.19408970E-02   1.50651973E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     264  1.32792113E+01  5.19416258E-02   1.50652218E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     268  1.34804114E+01  5.19423240E-02   1.50652463E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     272  1.36816116E+01  5.19429711E-02   1.50652709E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     276  1.38828118E+01  5.19435505E-02   1.50652955E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     280  1.40840120E+01  5.19440518E-02   1.50653199E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     284  1.42852121E+01  5.19444710E-02   1.50653441E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     288  1.44864123E+01  5.19448094E-02   1.50653679E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     292  1.46876125E+01  5.19450736E-02   1.50653912E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     296  1.48888126E+01  5.19452724E-02   1.50654138E+00  1.26570061E-03  1.22808564E-04  1.22816677E-04  1.22809965E-04  1.26739355E-01  1.60199803E-04  2.01977355E-01  6.71317674E-01  1.19298889E+00 -1.25840402E-06 -1.34299435E-06 -1.25751136E-06 -3.37249878E-06 -3.38711098E-06 -3.37193569E-06
     300  1.50900128E+01  5.19454165E-02   1.50654358E+00  1.26545381E-03  1.18997755E-04  1.18992508E-04  1.18997507E-04  1.26827338E-01  1.60137335E-04  2.01927773E-01  6.71358383E-01  1.19296599E+00 -8.26155853E-07 -9.64990076E-07 -8.25066227E-07 -2.69778138E-06 -2.70586001E-06 -2.69739977E-06
     304  1.52912130E+01  5.19440128E-02   1.50654569E+00  1.26545381E-03  1.18997755E-04  1.18992508E-04  1.18997507E-04  1.26827338E-01  1.60137335E-04  2.01927773E-01  6.71358383E-01  1.19296599E+00 -8.26155853E-07 -9.64990076E-07 -8.25066227E-07 -2.69778138E-06 -2.70586001E-06 -2.69739977E-06
     308  1.54924132E+01  5.19441092E-02   1.50654771E+00  1.26545381E-03  1.18997755E-04  1.18992508E-04  1.18997507E-04  1.26827338E-01  1.60137335E-04  2.01927773E-01  6.71358383E-01  1.19296599E+00 -8.26155853E-07 -9.64990076E-07 -8.25066227E-07 -2.69778138E-06 -2.70586001E-06 -2.69739977E-06
     312  1.56936133E+01  5.19441972E-02   1.50654963E+00  1.26545381E-03  1.18997755E-04  1.18992508E-04  1.18997507E-04  1.26827338E-01  1.60137335E-04  2.01927773E-01  6.71358383E-01  1.19296599E+00 -8.26155853E-07 -9.64990076E-07 -8.25066227E-07 -2.69778138E-06 -2.70586001E-06 -2.69739977E-06
     316  1.58948135E+01  5.19442904E-02   1.50655146E+00  1.26545381E-03  1.18997755E-04  1.18992508E-04  1.18997507E-04  1.26827338E-01  1.60137335E-04  2.01927773E-01  6.71358383E-01  1.19296599E+00 -8.26155853E-07 -9.64990076E-07 -8.25066227E-07 -2.69778138E-06 -2.70586001E-06 -2.69739977E-06
     320  1.60960137E+01  5.19444025E-02   1.50655320E+00  1.26545381E-03  1.18997755E-04  1.18992508E-04  1.18997507E-04  1.26827338E-01  1.60137335E-04  2.01927773E-01  6.71358383E-01  1.19296599E+00 -8.26155853E-07 -9.64990076E-07 -8.25066227E-07 -2.69778138E-06 -2.70586001E-06 -2.69739977E-06
     324  1.62972138E+01  5.19445465E-02   1.50655485E+00  1.26545381E-03  1.18997755E-04  1.18992508E-04  1.18997507E-04  1.26827338E-01  1.60137335E-04  2.01927773E-01  6.71358383E-01  1.19296599E+00 -8.26155853E-07 -9.64990076E-07 -8.25066227E-07 -2.69778138E-06 -2.70586001E-06 -2.69739977E-06
